timestamp,source,event_id,user_id,device_id,src_ip,src_ip_valid,event_type,process_name,severity,authentication_result,location,user_department,user_role,employment_status,privileged_account,hostname,asset_type,asset_owner,asset_criticality,user_known,device_known,label,triage_label
2026-03-05 10:06:53,edr_alerts,EDR000192,U0037,D0117,UNKNOWN,False,PUP Detected,python.exe,LOW,NOT_APPLICABLE,UNKNOWN,Communication,Director,ACTIVE,NO,PHF-WS-0117,Desktop,Finance,LOW,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 10:08:10,edr_alerts,EDR000454,U0103,D0058,UNKNOWN,False,Suspicious Process,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Technician,ACTIVE,NO,PHF-WS-0058,Mobile,IT,UNKNOWN,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 10:11:05,edr_alerts,EDR001078,U0162,D0096,UNKNOWN,False,PUP Detected,outlook.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,IT,Engineer,INACTIVE,NO,PHF-VM-0096,Server,RH,HIGH,True,True,FALSE_POSITIVE,SUSPICIOUS
2026-03-05 10:15:16,authentication_logs,AUTH000274,U0185,D0136,10.25.113.143,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Lille,Communication,Assistant,ACTIVE,NO,PHF-WS-0136,Server,UNKNOWN,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 10:17:23,authentication_logs,AUTH004689,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Lyon,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 10:18:00,authentication_logs,AUTH004690,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Toulouse,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 10:19:23,authentication_logs,AUTH004691,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Bordeaux,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,SUSPICIOUS
2026-03-05 10:20:23,authentication_logs,AUTH004692,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Nantes,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 10:21:23,authentication_logs,AUTH004693,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Paris,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,MALICIOUS
2026-03-05 10:22:00,authentication_logs,AUTH003801,U0297,D0050,10.35.210.75,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Marseille,Direction,Director,ACTIVE,NO,PHF-VM-0050,VM,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 10:22:00,authentication_logs,AUTH004694,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Lyon,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,SUSPICIOUS
2026-03-05 10:25:00,authentication_logs,AUTH001865,U0093,D0054,10.48.57.104,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Bordeaux,Regions,Coordinator,ACTIVE,NO,PHF-WS-0054,Mobile,Juridique,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 10:25:30,authentication_logs,AUTH003670,U0305,D0131,10.33.44.19,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Lille,Communication,Engineer,ACTIVE,NO,PHF-VM-0131,Mobile,Direction,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 10:26:23,authentication_logs,AUTH004695,U0114,D0024,10.26.15.18,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Lille,RH,Analyst,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,MALICIOUS
2026-03-05 10:29:30,edr_alerts,EDR001650,U0343,D0036,UNKNOWN,False,Credential Access,chrome.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,RH,Engineer,ACTIVE,NO,PHF-SRV-0036,Server,IT,MEDIUM,True,True,NEEDS_INVESTIGATION,MALICIOUS
2026-03-05 10:29:59,authentication_logs,AUTH001611,U0310,D0183,10.31.234.53,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Finance,Coordinator,ACTIVE,NO,PHF-SRV-0183,Mobile,IT,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 10:30:46,authentication_logs,AUTH000542,U0073,D0073,10.11.50.60,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Marseille,Communication,Manager,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 10:31:44,authentication_logs,AUTH004696,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Nantes,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 10:32:00,authentication_logs,AUTH004697,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Lille,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 10:33:00,authentication_logs,AUTH004698,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Lille,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-05 10:34:44,authentication_logs,AUTH004699,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Toulouse,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 10:35:00,authentication_logs,AUTH004700,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,FAILED,Nantes,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-05 10:36:12,edr_alerts,EDR001842,U0228,D9006,UNKNOWN,False,Unusual Network,python.exe,LOW,NOT_APPLICABLE,UNKNOWN,Finance,Manager,INACTIVE,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,NEEDS_INVESTIGATION,MALICIOUS
2026-03-05 10:40:44,authentication_logs,AUTH004701,U0318,D0167,10.30.149.133,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,IT,Engineer,ACTIVE,NO,PHF-VM-0167,Laptop,Direction,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-05 10:41:00,authentication_logs,AUTH001473,U0124,D0093,10.9.6.230,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Lyon,RH,Engineer,ACTIVE,NO,PHF-LT-0093,Server,Finance,LOW,True,True,UNLABELED,NORMAL
2026-03-05 10:43:33,authentication_logs,AUTH000514,U0048,D0102,10.13.117.221,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Toulouse,Direction,Analyst,ACTIVE,NO,PHF-VM-0102,Mobile,Direction,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 10:47:25,edr_alerts,EDR000140,U0284,D0149,UNKNOWN,False,Unusual Network,python.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Finance,Assistant,ACTIVE,NO,PHF-LT-0149,Server,Direction,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 10:51:00,authentication_logs,AUTH002961,U0048,D0025,10.19.249.89,True,LOGIN,UNKNOWN,LOW,SUCCESS,Lille,Direction,Analyst,ACTIVE,NO,PHF-WS-0025,Laptop,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-05 10:59:40,authentication_logs,AUTH001209,U0240,D0164,10.4.186.199,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Lyon,Communication,Analyst,ACTIVE,NO,PHF-SRV-0164,Mobile,Finance,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 11:05:21,authentication_logs,AUTH004310,U0278,D0190,10.20.146.123,True,LOGIN,UNKNOWN,LOW,SUCCESS,Marseille,Regions,Coordinator,ACTIVE,NO,PHF-LT-0190,Laptop,RH,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 11:14:26,authentication_logs,AUTH003650,U0273,D0062,10.26.85.84,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Lyon,Communication,Engineer,ACTIVE,NO,PHF-VM-0062,Laptop,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 11:15:48,edr_alerts,EDR001631,U0088,D0012,UNKNOWN,False,Malware Signature,powershell_enc.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,Finance,Engineer,ACTIVE,NO,PHF-LT-0012,Mobile,IT,CRITICAL,True,True,FALSE_POSITIVE,MALICIOUS
2026-03-05 11:16:04,authentication_logs,AUTH004512,U0132,D0057,10.41.206.77,True,VPN_CONNECT,UNKNOWN,LOW,FAILED,Paris,Communication,Engineer,ACTIVE,NO,PHF-VM-0057,Server,IT,HIGH,True,True,UNLABELED,SUSPICIOUS
2026-03-05 11:16:45,authentication_logs,AUTH000085,U0363,D0177,10.33.143.181,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Toulouse,RH,Analyst,ACTIVE,NO,PHF-SRV-0177,Laptop,Finance,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 11:17:48,authentication_logs,AUTH003575,U0355,D0122,10.33.197.123,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,Regions,Engineer,ACTIVE,NO,PHF-SRV-0122,VM,Communication,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 11:18:00,authentication_logs,AUTH003783,U0182,D0171,10.36.138.2,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Direction,Engineer,ACTIVE,NO,PHF-WS-0171,Desktop,Finance,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:21:00,authentication_logs,AUTH000120,U0371,D0158,10.32.66.3,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Direction,Assistant,ACTIVE,NO,PHF-VM-0158,Desktop,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-05 11:21:11,edr_alerts,EDR000967,U0351,D0152,UNKNOWN,False,PUP Detected,sccm_client.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Regions,Analyst,ACTIVE,NO,PHF-VM-0152,Desktop,IT,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 11:21:45,authentication_logs,AUTH002537,U0323,D0078,10.15.187.128,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Paris,Juridique,Analyst,ACTIVE,NO,PHF-LT-0078,Desktop,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:23:00,authentication_logs,AUTH001802,U0268,D0030,10.23.248.221,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Paris,Juridique,Engineer,ACTIVE,NO,PHF-LT-0030,Mobile,Regions,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:24:24,edr_alerts,EDR001127,U0341,D0050,UNKNOWN,False,Unusual Network,python.exe,HIGH,NOT_APPLICABLE,UNKNOWN,Direction,Assistant,ACTIVE,NO,PHF-VM-0050,VM,Direction,MEDIUM,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 11:24:42,authentication_logs,AUTH002345,U0113,D0106,10.41.56.216,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,IT,Engineer,ACTIVE,YES,PHF-WS-0106,Laptop,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-05 11:26:15,authentication_logs,AUTH001999,U0343,D0122,10.21.177.203,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Toulouse,RH,Engineer,ACTIVE,NO,PHF-SRV-0122,VM,Communication,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 11:29:31,edr_alerts,EDR000496,U0346,D0192,UNKNOWN,False,Suspicious Process,teams.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Analyst,ACTIVE,NO,PHF-WS-0192,Server,Juridique,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 11:32:00,authentication_logs,AUTH003437,U0232,D0152,10.8.230.128,True,RDP_SESSION,UNKNOWN,MEDIUM,SUCCESS,Paris,Communication,Manager,ACTIVE,NO,PHF-VM-0152,Desktop,IT,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 11:32:41,authentication_logs,AUTH002134,U0216,D0044,10.10.84.71,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,RH,Manager,ACTIVE,NO,PHF-VM-0044,Mobile,IT,LOW,True,True,UNLABELED,NORMAL
2026-03-05 11:35:10,edr_alerts,EDR001749,U0139,D0028,UNKNOWN,False,Malware Signature,rundll32.exe,CRITICAL,NOT_APPLICABLE,UNKNOWN,IT,Assistant,ACTIVE,NO,PHF-SRV-0028,Server,Finance,CRITICAL,True,True,TRUE_POSITIVE,MALICIOUS
2026-03-05 11:36:00,authentication_logs,AUTH003651,U0291,D0015,10.20.17.212,True,LOGIN,UNKNOWN,LOW,SUCCESS,Bordeaux,Direction,Technician,ACTIVE,NO,PHF-WS-0015,Server,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 11:38:55,authentication_logs,AUTH000190,U0350,D0110,10.22.169.43,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Bordeaux,RH,Manager,ACTIVE,NO,PHF-LT-0110,VM,RH,LOW,True,True,UNLABELED,NORMAL
2026-03-05 11:43:00,authentication_logs,AUTH000648,U0118,D0174,10.37.16.180,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Marseille,Finance,Analyst,ACTIVE,NO,PHF-VM-0174,VM,IT,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 11:47:38,authentication_logs,AUTH000843,U0333,D0109,10.45.195.122,True,MFA_CHALLENGE,UNKNOWN,LOW,FAILED,Lyon,Finance,Technician,ACTIVE,NO,PHF-VM-0109,Desktop,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:48:00,authentication_logs,AUTH002301,U0311,D0020,10.32.65.78,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Finance,Assistant,ACTIVE,NO,PHF-WS-0020,VM,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:48:12,edr_alerts,EDR000775,U0346,D0095,UNKNOWN,False,PUP Detected,teams.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,RH,Analyst,ACTIVE,NO,PHF-WS-0095,Laptop,IT,CRITICAL,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 11:49:56,authentication_logs,AUTH004053,U0155,D0031,10.21.6.58,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lille,Juridique,Manager,ACTIVE,NO,PHF-WS-0031,Mobile,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 11:50:16,edr_alerts,EDR001690,U0140,D0163,UNKNOWN,False,PUP Detected,inventory_scan.exe,LOW,NOT_APPLICABLE,UNKNOWN,Regions,Coordinator,ACTIVE,NO,PHF-VM-0163,Desktop,IT,UNKNOWN,True,True,NEEDS_INVESTIGATION,SUSPICIOUS
2026-03-05 11:52:00,authentication_logs,AUTH000463,U0017,D0008,10.19.69.39,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lille,Direction,Engineer,ACTIVE,NO,PHF-SRV-0008,Mobile,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 11:52:14,edr_alerts,EDR001855,U0354,D9001,UNKNOWN,False,Suspicious Process,python.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Finance,Engineer,ACTIVE,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,NEEDS_INVESTIGATION,SUSPICIOUS
2026-03-05 11:57:36,authentication_logs,AUTH004125,U0234,D0028,10.16.83.59,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Bordeaux,Regions,Assistant,ACTIVE,NO,PHF-SRV-0028,Server,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 11:59:37,authentication_logs,AUTH002576,U0112,D0024,10.44.210.132,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Nantes,Finance,Coordinator,ACTIVE,NO,PHF-VM-0024,Desktop,RH,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 12:01:25,authentication_logs,AUTH004421,U0075,D0113,10.27.138.103,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Lille,Juridique,Manager,ACTIVE,NO,PHF-WS-0113,Desktop,Regions,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 12:02:00,authentication_logs,AUTH003405,U0245,D0096,10.1.221.218,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Lille,RH,Assistant,ACTIVE,NO,PHF-VM-0096,Server,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 12:05:31,authentication_logs,AUTH003459,U0020,D0075,10.40.40.241,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Paris,Direction,Technician,ACTIVE,NO,PHF-VM-0075,Server,Regions,CRITICAL,True,True,UNLABELED,SUSPICIOUS
2026-03-05 12:07:34,authentication_logs,AUTH000527,U0240,D0086,10.31.162.17,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Marseille,Communication,Analyst,ACTIVE,NO,PHF-SRV-0086,VM,Juridique,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 12:08:43,authentication_logs,AUTH004595,U0395,D0120,10.12.86.128,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Nantes,IT,Director,ACTIVE,NO,PHF-WS-0120,Desktop,IT,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 12:09:05,edr_alerts,EDR000980,U0324,D0073,UNKNOWN,False,PUP Detected,chrome.exe,MEDIUM,NOT_APPLICABLE,UNKNOWN,Direction,Analyst,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 12:13:03,authentication_logs,AUTH004806,U0060,D9001,10.45.46.90,True,LOGIN,UNKNOWN,LOW,SUCCESS,Nantes,Communication,Analyst,ACTIVE,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,False,UNLABELED,NORMAL
2026-03-05 12:16:00,authentication_logs,AUTH001505,U0136,D0144,10.14.125.228,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Toulouse,IT,Engineer,ACTIVE,NO,PHF-LT-0144,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 12:16:07,authentication_logs,AUTH001981,U0186,D0105,10.13.26.217,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Lyon,Juridique,Coordinator,ACTIVE,NO,PHF-LT-0105,VM,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 12:20:00,authentication_logs,AUTH000398,UNKNOWN,D0197,10.20.78.219,True,MFA_CHALLENGE,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-WS-0197,VM,Finance,HIGH,False,True,UNLABELED,NORMAL
2026-03-05 12:23:00,authentication_logs,AUTH002598,U0122,D0169,10.5.220.29,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Bordeaux,Regions,Manager,ACTIVE,NO,PHF-LT-0169,Mobile,IT,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 12:25:00,authentication_logs,AUTH000201,U0295,D0135,10.0.185.40,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Nantes,Communication,Assistant,ACTIVE,YES,PHF-SRV-0135,Server,RH,LOW,True,True,UNLABELED,SUSPICIOUS
2026-03-05 12:27:11,authentication_logs,AUTH000296,U0142,D0109,10.27.131.55,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Nantes,IT,Analyst,ACTIVE,NO,PHF-VM-0109,Desktop,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 12:29:11,authentication_logs,AUTH001088,U0289,D0155,10.32.85.202,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Paris,IT,Coordinator,ACTIVE,NO,PHF-LT-0155,VM,Communication,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 12:30:00,authentication_logs,AUTH001885,U0085,D0098,10.8.172.10,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Lille,Regions,Assistant,ACTIVE,NO,PHF-LT-0098,VM,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 12:34:15,edr_alerts,EDR000596,U0014,D0195,UNKNOWN,False,Unusual Network,antivirus_update.exe,HIGH,NOT_APPLICABLE,UNKNOWN,IT,Technician,ACTIVE,NO,PHF-SRV-0195,Desktop,Finance,HIGH,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 12:35:00,authentication_logs,AUTH004761,UNKNOWN,D0120,10.16.237.118,True,LOGIN,UNKNOWN,LOW,SUCCESS,Bordeaux,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-WS-0120,Desktop,IT,CRITICAL,False,True,UNLABELED,SUSPICIOUS
2026-03-05 12:35:13,authentication_logs,AUTH004506,U0274,D0096,10.6.238.206,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Finance,Coordinator,ACTIVE,NO,PHF-VM-0096,Server,RH,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 12:40:31,edr_alerts,EDR001100,U0223,D0180,UNKNOWN,False,Suspicious Process,python.exe,LOW,NOT_APPLICABLE,UNKNOWN,Direction,Technician,ACTIVE,NO,PHF-WS-0180,Desktop,Communication,UNKNOWN,True,True,FALSE_POSITIVE,NORMAL
2026-03-05 12:41:29,authentication_logs,AUTH000644,U0014,D0060,10.27.141.18,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Lille,IT,Technician,ACTIVE,NO,PHF-VM-0060,Server,Communication,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 12:45:17,authentication_logs,AUTH000344,U0011,D0043,10.44.220.34,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Lille,Juridique,Engineer,ACTIVE,NO,PHF-SRV-0043,VM,Communication,HIGH,True,True,UNLABELED,SUSPICIOUS
2026-03-05 12:54:38,authentication_logs,AUTH002778,U0207,D0020,10.20.157.105,True,RDP_SESSION,UNKNOWN,LOW,SUCCESS,Toulouse,Juridique,Assistant,ACTIVE,NO,PHF-WS-0020,VM,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 13:00:00,authentication_logs,AUTH003859,U0372,D0121,10.3.19.246,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,FAILED,Lille,Direction,Coordinator,ACTIVE,NO,PHF-WS-0120,VM,UNKNOWN,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 13:01:35,authentication_logs,AUTH000347,U0018,D0176,10.9.160.33,True,VPN_CONNECT,UNKNOWN,LOW,SUCCESS,Nantes,Direction,Assistant,ACTIVE,NO,PHF-VM-0176,Server,Direction,UNKNOWN,True,True,UNLABELED,NORMAL
2026-03-05 13:03:19,authentication_logs,AUTH002593,U0232,D0076,10.12.130.155,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Marseille,Communication,Manager,ACTIVE,NO,PHF-SRV-0076,Desktop,IT,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 13:08:03,authentication_logs,AUTH004839,U0140,D0177,109.197.92.52,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Singapore,Regions,Coordinator,ACTIVE,NO,PHF-SRV-0177,Laptop,Finance,CRITICAL,True,True,UNLABELED,MALICIOUS
2026-03-05 13:12:00,authentication_logs,AUTH002818,U0035,D0166,10.48.210.52,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Paris,Juridique,Coordinator,ACTIVE,NO,PHF-SRV-0166,Mobile,Finance,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 13:15:44,authentication_logs,AUTH003236,U0301,D0184,10.46.72.2,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Bordeaux,Regions,Manager,ACTIVE,NO,PHF-LT-0184,Mobile,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 13:16:00,authentication_logs,AUTH001574,U0231,D0141,10.11.98.165,True,LOGIN,UNKNOWN,MEDIUM,SUCCESS,Nantes,Regions,Coordinator,ACTIVE,NO,PHF-SRV-0141,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 13:18:00,authentication_logs,AUTH000457,U0373,D0091,10.40.125.143,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Marseille,RH,Assistant,ACTIVE,NO,PHF-SRV-0091,Server,Regions,LOW,True,True,UNLABELED,NORMAL
2026-03-05 13:25:00,authentication_logs,AUTH004247,U0376,D0182,10.25.70.178,True,LOGOUT,UNKNOWN,MEDIUM,SUCCESS,Lyon,Finance,Manager,ACTIVE,NO,PHF-WS-0182,Desktop,Communication,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 13:27:22,authentication_logs,AUTH001319,U0248,D0073,10.46.19.84,True,MFA_CHALLENGE,UNKNOWN,LOW,SUCCESS,Bordeaux,Direction,Engineer,ACTIVE,NO,PHF-SRV-0073,Desktop,Regions,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 13:28:00,authentication_logs,AUTH002697,UNKNOWN,D0169,10.40.154.200,True,PASSWORD_CHANGE,UNKNOWN,LOW,SUCCESS,Lyon,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PHF-LT-0169,Mobile,IT,HIGH,False,True,UNLABELED,SUSPICIOUS
2026-03-05 13:29:00,authentication_logs,AUTH002952,U0246,D0087,10.23.193.46,True,PASSWORD_CHANGE,UNKNOWN,MEDIUM,SUCCESS,Marseille,Regions,Manager,ACTIVE,NO,PHF-VM-0087,VM,UNKNOWN,HIGH,True,True,UNLABELED,NORMAL
2026-03-05 13:30:00,authentication_logs,AUTH002884,U0194,D0126,10.0.137.15,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Lille,Finance,Director,ACTIVE,NO,PHF-SRV-0126,Desktop,RH,CRITICAL,True,True,UNLABELED,NORMAL
2026-03-05 13:33:00,authentication_logs,AUTH004147,U0170,D0097,10.29.102.156,True,LOGOUT,UNKNOWN,LOW,SUCCESS,Nantes,Finance,Analyst,ACTIVE,NO,PHF-VM-0097,Desktop,Juridique,MEDIUM,True,True,UNLABELED,NORMAL
2026-03-05 13:34:00,authentication_logs,AUTH002727,U0330,D0130,10.16.244.56,True,VPN_CONNECT,UNKNOWN,MEDIUM,SUCCESS,Nantes,Finance,Coordinator,ACTIVE,YES,PHF-WS-0130,Mobile,Direction,MEDIUM,True,True,UNLABELED,NORMAL
